nameOrig,last_step,Recency,Frequency,MonetarySum,MonetaryAvg,R_Score,F_Score,M_Score,RFM_Total,Segment
C598504430,332,474,1.0,263452.49,263452.49,3,4,4,11,Champions (핵심 VIP)
C59858022,281,525,1.0,264618.78,264618.78,3,4,4,11,Champions (핵심 VIP)
C598738165,468,338,5.0,698583.4465383888,139716.68930767776,4,4,4,12,Champions (핵심 VIP)
C598749160,347,459,1.0,520155.25,520155.25,3,4,4,11,Champions (핵심 VIP)
C598763037,284,522,1.0,324585.69,324585.69,3,4,4,11,Champions (핵심 VIP)
C598765725,278,528,1.0,207179.4,207179.4,3,4,4,11,Champions (핵심 VIP)
C598859583,380,426,1.0,89362.94,89362.94,4,4,3,11,Champions (핵심 VIP)
C5990166,373,433,1.0,837401.23,837401.23,4,4,4,12,Champions (핵심 VIP)
C599077203,449,357,4.0,68609.13746390236,17152.28436597559,4,4,3,11,Champions (핵심 VIP)
C599154718,542,264,1.0,225067.51,225067.51,4,4,4,12,Champions (핵심 VIP)
C599320223,402,404,1.0,348870.54,348870.54,4,4,4,12,Champions (핵심 VIP)
C599632710,612,194,1.0,7341776.31,7341776.31,4,4,4,12,Champions (핵심 VIP)
C599824012,258,548,5.0,842558.8888093003,168511.77776186005,3,4,4,11,Champions (핵심 VIP)
C600039238,379,427,1.0,490245.38,490245.38,4,4,4,12,Champions (핵심 VIP)
C600112773,402,404,1.0,603320.21,603320.21,4,4,4,12,Champions (핵심 VIP)
C600119110,378,428,1.0,269436.74,269436.74,4,4,4,12,Champions (핵심 VIP)
C600304596,349,457,1.0,296165.42,296165.42,4,4,4,12,Champions (핵심 VIP)
C600338446,330,476,1.0,248481.64,248481.64,3,4,4,11,Champions (핵심 VIP)
C600610184,282,524,5.0,1288899.6216905436,257779.9243381087,3,4,4,11,Champions (핵심 VIP)
C600618844,442,364,1.0,149621.54,149621.54,4,4,3,11,Champions (핵심 VIP)
C600644430,485,321,1.0,2755588.11,2755588.11,4,4,4,12,Champions (핵심 VIP)
C600740764,348,458,1.0,66976.17,66976.17,4,4,3,11,Champions (핵심 VIP)
C600785082,352,454,1.0,3715615.91,3715615.91,4,4,4,12,Champions (핵심 VIP)
C600907236,351,455,1.0,257386.65,257386.65,4,4,4,12,Champions (핵심 VIP)
C601017114,331,475,1.0,223511.34,223511.34,3,4,4,11,Champions (핵심 VIP)
C601047020,257,549,1.0,218061.16,218061.16,3,4,4,11,Champions (핵심 VIP)
C601160753,355,451,1.0,228659.89,228659.89,4,4,4,12,Champions (핵심 VIP)
C601190920,692,114,1.0,91341.09,91341.09,4,4,3,11,Champions (핵심 VIP)
C601351278,681,125,1.0,230847.87,230847.87,4,4,4,12,Champions (핵심 VIP)
C601467995,279,527,1.0,321905.08,321905.08,3,4,4,11,Champions (핵심 VIP)
C601474033,333,473,1.0,205207.84,205207.84,3,4,4,11,Champions (핵심 VIP)
C601483714,281,525,1.0,289112.52,289112.52,3,4,4,11,Champions (핵심 VIP)
C601592590,371,435,1.0,291389.25,291389.25,4,4,4,12,Champions (핵심 VIP)
C601604617,373,433,1.0,217746.28,217746.28,4,4,4,12,Champions (핵심 VIP)
C601615508,400,406,1.0,252856.58,252856.58,4,4,4,12,Champions (핵심 VIP)
C601638080,325,481,1.0,200460.36,200460.36,3,4,4,11,Champions (핵심 VIP)
C601780871,424,382,3.0,415555.1528837327,138518.38429457755,4,4,4,12,Champions (핵심 VIP)
C601955757,311,495,1.0,400273.22,400273.22,3,4,4,11,Champions (핵심 VIP)
C60199635,589,217,1.0,967732.93,967732.93,4,4,4,12,Champions (핵심 VIP)
C602059256,276,530,1.0,210198.01,210198.01,3,4,4,11,Champions (핵심 VIP)
C602169405,374,432,1.0,138952.69,138952.69,4,4,3,11,Champions (핵심 VIP)
C602179399,349,457,1.0,248891.73,248891.73,4,4,4,12,Champions (핵심 VIP)
C602357950,378,428,1.0,315889.79,315889.79,4,4,4,12,Champions (핵심 VIP)
C602365134,306,500,1.0,443746.28,443746.28,3,4,4,11,Champions (핵심 VIP)
C602381796,306,500,1.0,346799.64,346799.64,3,4,4,11,Champions (핵심 VIP)
C602561272,355,451,1.0,101211.18,101211.18,4,4,3,11,Champions (핵심 VIP)
C602594133,305,501,1.0,200936.31,200936.31,3,4,4,11,Champions (핵심 VIP)
C60259605,276,530,1.0,1302374.57,1302374.57,3,4,4,11,Champions (핵심 VIP)
C602613348,402,404,1.0,80162.3,80162.3,4,4,3,11,Champions (핵심 VIP)
C60280962,382,424,1.0,181261.2,181261.2,4,4,3,11,Champions (핵심 VIP)
C602854349,306,500,1.0,269470.53,269470.53,3,4,4,11,Champions (핵심 VIP)
C602901191,281,525,1.0,215878.23,215878.23,3,4,4,11,Champions (핵심 VIP)
C603021932,275,531,1.0,253876.54,253876.54,3,4,4,11,Champions (핵심 VIP)
C603063419,588,218,1.0,50849.7,50849.7,4,4,3,11,Champions (핵심 VIP)
C60306527,419,387,1.0,190266.76,190266.76,4,4,4,12,Champions (핵심 VIP)
C603396114,399,407,1.0,274724.28,274724.28,4,4,4,12,Champions (핵심 VIP)
C603436303,372,434,1.0,1981782.79,1981782.79,4,4,4,12,Champions (핵심 VIP)
C603455173,394,412,1.0,44527.91,44527.91,4,4,3,11,Champions (핵심 VIP)
C603619434,402,404,1.0,161878.65,161878.65,4,4,3,11,Champions (핵심 VIP)
C603629342,254,552,1.0,401197.44,401197.44,3,4,4,11,Champions (핵심 VIP)
C603674137,350,456,1.0,273579.12,273579.12,4,4,4,12,Champions (핵심 VIP)
C603749680,395,411,1.0,77708.51,77708.51,4,4,3,11,Champions (핵심 VIP)
C603761842,403,403,1.0,105183.99,105183.99,4,4,3,11,Champions (핵심 VIP)
C604022365,378,428,1.0,81477.22,81477.22,4,4,3,11,Champions (핵심 VIP)
C60407143,353,453,1.0,98756.12,98756.12,4,4,3,11,Champions (핵심 VIP)
C604081527,354,452,1.0,365325.93,365325.93,4,4,4,12,Champions (핵심 VIP)
C604135896,471,335,1.0,245973.99,245973.99,4,4,4,12,Champions (핵심 VIP)
C604186603,690,116,1.0,153391.18,153391.18,4,4,3,11,Champions (핵심 VIP)
C604217535,374,432,1.0,75884.43,75884.43,4,4,3,11,Champions (핵심 VIP)
C604365848,299,507,1.0,518238.84,518238.84,3,4,4,11,Champions (핵심 VIP)
C604368861,522,284,1.0,237071.53,237071.53,4,4,4,12,Champions (핵심 VIP)
C604414166,688,118,1.0,183786.72,183786.72,4,4,3,11,Champions (핵심 VIP)
C60449565,357,449,1.0,156355.17,156355.17,4,4,3,11,Champions (핵심 VIP)
C604519663,473,333,4.0,207340.49815228122,51835.124538070304,4,4,4,12,Champions (핵심 VIP)
C604679161,327,479,1.0,229273.04,229273.04,3,4,4,11,Champions (핵심 VIP)
C604685750,273,533,3.0,638056.9261655267,212685.6420551756,3,4,4,11,Champions (핵심 VIP)
C60482913,380,426,1.0,197370.7,197370.7,4,4,4,12,Champions (핵심 VIP)
C604861145,370,436,1.0,92698.17,92698.17,4,4,3,11,Champions (핵심 VIP)
C605072339,546,260,1.0,337836.95,337836.95,4,4,4,12,Champions (핵심 VIP)
C605092601,393,413,1.0,7162011.07,7162011.07,4,4,4,12,Champions (핵심 VIP)
C605113420,416,390,1.0,268410.74,268410.74,4,4,4,12,Champions (핵심 VIP)
C60514512,331,475,3.0,394926.0822589897,131642.02741966324,3,4,4,11,Champions (핵심 VIP)
C605400404,256,550,4.0,374716.55666384444,93679.13916596111,3,4,4,11,Champions (핵심 VIP)
C605429878,278,528,1.0,368792.67,368792.67,3,4,4,11,Champions (핵심 VIP)
C605499525,393,413,1.0,49621.81,49621.81,4,4,3,11,Champions (핵심 VIP)
C605536867,330,476,1.0,286762.38,286762.38,3,4,4,11,Champions (핵심 VIP)
C605636777,661,145,1.0,295912.29,295912.29,4,4,4,12,Champions (핵심 VIP)
C605735575,354,452,1.0,326772.82,326772.82,4,4,4,12,Champions (핵심 VIP)
C605763526,687,119,1.0,100198.85,100198.85,4,4,3,11,Champions (핵심 VIP)
C605776453,330,476,1.0,250416.06,250416.06,3,4,4,11,Champions (핵심 VIP)
C605787590,423,383,1.0,488451.79,488451.79,4,4,4,12,Champions (핵심 VIP)
C605837990,258,548,1.0,322725.94,322725.94,3,4,4,11,Champions (핵심 VIP)
C605861991,396,410,1.0,1026552.98,1026552.98,4,4,4,12,Champions (핵심 VIP)
C606015945,352,454,1.0,897741.1,897741.1,4,4,4,12,Champions (핵심 VIP)
C606160192,587,219,1.0,114346.64,114346.64,4,4,3,11,Champions (핵심 VIP)
C606172873,355,451,1.0,185021.58,185021.58,4,4,3,11,Champions (핵심 VIP)
C606207057,323,483,1.0,268722.27,268722.27,3,4,4,11,Champions (핵심 VIP)
C606230690,379,427,1.0,154212.26,154212.26,4,4,3,11,Champions (핵심 VIP)
C606290492,592,214,1.0,262927.9,262927.9,4,4,4,12,Champions (핵심 VIP)
C606325964,573,233,1.0,146417.7,146417.7,4,4,3,11,Champions (핵심 VIP)
C606345145,401,405,1.0,299669.3,299669.3,4,4,4,12,Champions (핵심 VIP)
C606388074,401,405,1.0,393418.01,393418.01,4,4,4,12,Champions (핵심 VIP)
C606622951,403,403,1.0,48970.99,48970.99,4,4,3,11,Champions (핵심 VIP)
C606747365,373,433,1.0,347218.11,347218.11,4,4,4,12,Champions (핵심 VIP)
C606832823,400,406,1.0,397822.69,397822.69,4,4,4,12,Champions (핵심 VIP)
C60686762,333,473,1.0,804018.0,804018.0,3,4,4,11,Champions (핵심 VIP)
C606869166,397,409,1.0,2018504.84,2018504.84,4,4,4,12,Champions (핵심 VIP)
C606889784,576,230,1.0,695888.38,695888.38,4,4,4,12,Champions (핵심 VIP)
C606892693,354,452,1.0,109230.76,109230.76,4,4,3,11,Champions (핵심 VIP)
C606929848,322,484,1.0,237487.35,237487.35,3,4,4,11,Champions (핵심 VIP)
C60716592,545,261,1.0,209672.55,209672.55,4,4,4,12,Champions (핵심 VIP)
C607194308,397,409,1.0,159090.59,159090.59,4,4,3,11,Champions (핵심 VIP)
C607302584,373,433,1.0,1211556.44,1211556.44,4,4,4,12,Champions (핵심 VIP)
C607360214,326,480,1.0,250664.08,250664.08,3,4,4,11,Champions (핵심 VIP)
C607487206,393,413,1.0,168558.06,168558.06,4,4,3,11,Champions (핵심 VIP)
C607904326,369,437,1.0,81970.23,81970.23,4,4,3,11,Champions (핵심 VIP)
C607982260,374,432,1.0,885753.72,885753.72,4,4,4,12,Champions (핵심 VIP)
C60800115,300,506,1.0,496849.78,496849.78,3,4,4,11,Champions (핵심 VIP)
C608199242,279,527,1.0,252741.84,252741.84,3,4,4,11,Champions (핵심 VIP)
C608309833,372,434,1.0,120104.29,120104.29,4,4,3,11,Champions (핵심 VIP)
C608407420,403,403,1.0,50093.29,50093.29,4,4,3,11,Champions (핵심 VIP)
C608454002,257,549,1.0,538132.26,538132.26,3,4,4,11,Champions (핵심 VIP)
C608471106,375,431,1.0,297682.76,297682.76,4,4,4,12,Champions (핵심 VIP)
C608523584,330,476,1.0,210718.06,210718.06,3,4,4,11,Champions (핵심 VIP)
C60865972,378,428,1.0,179748.93,179748.93,4,4,3,11,Champions (핵심 VIP)
C608666641,254,552,1.0,244262.42,244262.42,3,4,4,11,Champions (핵심 VIP)
C608706288,393,413,1.0,424408.78,424408.78,4,4,4,12,Champions (핵심 VIP)
C608824718,279,527,1.0,204361.0,204361.0,3,4,4,11,Champions (핵심 VIP)
C608829405,421,385,3.0,325329.1826288871,108443.06087629571,4,4,4,12,Champions (핵심 VIP)
C608912744,335,471,1.0,195962.02,195962.02,3,4,4,11,Champions (핵심 VIP)
C608957596,565,241,1.0,48722.11,48722.11,4,4,3,11,Champions (핵심 VIP)
C608958736,379,427,1.0,109245.16,109245.16,4,4,3,11,Champions (핵심 VIP)
C609045535,354,452,1.0,290734.98,290734.98,4,4,4,12,Champions (핵심 VIP)
C609082740,273,533,1.0,267539.39,267539.39,3,4,4,11,Champions (핵심 VIP)
C609388556,401,405,1.0,67243.57,67243.57,4,4,3,11,Champions (핵심 VIP)
C609416383,405,401,1.0,131274.53,131274.53,4,4,3,11,Champions (핵심 VIP)
C609472178,331,475,4.0,430004.7397841344,107501.1849460336,3,4,4,11,Champions (핵심 VIP)
C609513809,514,292,1.0,462585.54,462585.54,4,4,4,12,Champions (핵심 VIP)
C609587833,353,453,1.0,260503.22,260503.22,4,4,4,12,Champions (핵심 VIP)
C609619659,371,435,1.0,284157.09,284157.09,4,4,4,12,Champions (핵심 VIP)
C609771103,550,256,1.0,191230.2,191230.2,4,4,4,12,Champions (핵심 VIP)
C609839859,369,437,1.0,210840.45,210840.45,4,4,4,12,Champions (핵심 VIP)
C609850472,377,429,1.0,347129.46,347129.46,4,4,4,12,Champions (핵심 VIP)
C609865697,330,476,1.0,207289.39,207289.39,3,4,4,11,Champions (핵심 VIP)
C609871174,370,436,1.0,245632.74,245632.74,4,4,4,12,Champions (핵심 VIP)
C609881114,380,426,1.0,276663.05,276663.05,4,4,4,12,Champions (핵심 VIP)
C609942894,278,528,1.0,308395.47,308395.47,3,4,4,11,Champions (핵심 VIP)
C609953301,352,454,1.0,282642.67,282642.67,4,4,4,12,Champions (핵심 VIP)
C609999144,324,482,1.0,325004.99,325004.99,3,4,4,11,Champions (핵심 VIP)
C610009541,258,548,1.0,263072.25,263072.25,3,4,4,11,Champions (핵심 VIP)
C610137655,253,553,1.0,386246.61,386246.61,3,4,4,11,Champions (핵심 VIP)
C610139342,281,525,1.0,259825.06,259825.06,3,4,4,11,Champions (핵심 VIP)
C610347962,405,401,1.0,49921.5,49921.5,4,4,3,11,Champions (핵심 VIP)
C610506976,382,424,1.0,139551.6,139551.6,4,4,3,11,Champions (핵심 VIP)
C610693836,353,453,1.0,83607.77,83607.77,4,4,3,11,Champions (핵심 VIP)
C610777753,374,432,1.0,125556.8,125556.8,4,4,3,11,Champions (핵심 VIP)
C610902517,371,435,1.0,1102193.71,1102193.71,4,4,4,12,Champions (핵심 VIP)
C610964531,352,454,1.0,586773.61,586773.61,4,4,4,12,Champions (핵심 VIP)
C611170976,337,469,1.0,571297.34,571297.34,3,4,4,11,Champions (핵심 VIP)
C611177273,398,408,1.0,52693.91,52693.91,4,4,3,11,Champions (핵심 VIP)
C611430126,322,484,1.0,313821.95,313821.95,3,4,4,11,Champions (핵심 VIP)
C611432929,334,472,1.0,229291.68,229291.68,3,4,4,11,Champions (핵심 VIP)
C611500490,379,427,3.0,561277.3203652374,187092.4401217458,4,4,4,12,Champions (핵심 VIP)
C611514158,399,407,1.0,48983.64,48983.64,4,4,3,11,Champions (핵심 VIP)
C611577242,274,532,4.0,1319903.125435065,329975.78135876625,3,4,4,11,Champions (핵심 VIP)
C611610227,399,407,1.0,253471.82,253471.82,4,4,4,12,Champions (핵심 VIP)
C611718772,398,408,1.0,219857.5,219857.5,4,4,4,12,Champions (핵심 VIP)
C611854633,376,430,3.0,680919.439297168,226973.14643238936,4,4,4,12,Champions (핵심 VIP)
C612017248,545,261,1.0,211328.12,211328.12,4,4,4,12,Champions (핵심 VIP)
C612046696,323,483,3.0,299018.27874566213,99672.75958188738,3,4,4,11,Champions (핵심 VIP)
C612069218,263,543,1.0,443686.32,443686.32,3,4,4,11,Champions (핵심 VIP)
C612125747,378,428,1.0,111235.09,111235.09,4,4,3,11,Champions (핵심 VIP)
C612168610,280,526,1.0,233856.9,233856.9,3,4,4,11,Champions (핵심 VIP)
C612236479,358,448,1.0,83055.05,83055.05,4,4,3,11,Champions (핵심 VIP)
C612555970,378,428,1.0,179893.65,179893.65,4,4,3,11,Champions (핵심 VIP)
C612556001,256,550,1.0,1650329.92,1650329.92,3,4,4,11,Champions (핵심 VIP)
C612637374,471,335,1.0,121551.0,121551.0,4,4,3,11,Champions (핵심 VIP)
C612683057,378,428,1.0,247070.32,247070.32,4,4,4,12,Champions (핵심 VIP)
C612697998,261,545,1.0,220962.58,220962.58,3,4,4,11,Champions (핵심 VIP)
C612735016,258,548,1.0,274394.05,274394.05,3,4,4,11,Champions (핵심 VIP)
C612914401,517,289,1.0,326551.94,326551.94,4,4,4,12,Champions (핵심 VIP)
C613045705,398,408,1.0,74943.7,74943.7,4,4,3,11,Champions (핵심 VIP)
C61318989,687,119,1.0,90391.25,90391.25,4,4,3,11,Champions (핵심 VIP)
C613251824,404,402,1.0,179064.41,179064.41,4,4,3,11,Champions (핵심 VIP)
C613268623,686,120,1.0,471907.64,471907.64,4,4,4,12,Champions (핵심 VIP)
C613321229,281,525,1.0,194670.92,194670.92,3,4,4,11,Champions (핵심 VIP)
C613554599,375,431,1.0,144276.56,144276.56,4,4,3,11,Champions (핵심 VIP)
C613568532,526,280,1.0,95742.18,95742.18,4,4,3,11,Champions (핵심 VIP)
C613668291,253,553,4.0,424789.7277165798,106197.43192914495,3,4,4,11,Champions (핵심 VIP)
C613714120,372,434,1.0,225597.54,225597.54,4,4,4,12,Champions (핵심 VIP)
C613771470,403,403,1.0,180444.47,180444.47,4,4,3,11,Champions (핵심 VIP)
C613786800,403,403,1.0,514788.41,514788.41,4,4,4,12,Champions (핵심 VIP)
C613812299,373,433,1.0,456718.75,456718.75,4,4,4,12,Champions (핵심 VIP)
C613958001,398,408,1.0,415410.69,415410.69,4,4,4,12,Champions (핵심 VIP)
C613964462,692,114,1.0,298909.51,298909.51,4,4,4,12,Champions (핵심 VIP)
C614096312,377,429,1.0,233732.05,233732.05,4,4,4,12,Champions (핵심 VIP)
C614112441,398,408,1.0,87255.62,87255.62,4,4,3,11,Champions (핵심 VIP)
C614137167,258,548,1.0,226731.0,226731.0,3,4,4,11,Champions (핵심 VIP)
C614195055,253,553,1.0,206636.74,206636.74,3,4,4,11,Champions (핵심 VIP)
C614353159,586,220,1.0,347222.44,347222.44,4,4,4,12,Champions (핵심 VIP)
C614429301,349,457,1.0,71812.67,71812.67,4,4,3,11,Champions (핵심 VIP)
C614460507,378,428,1.0,118391.4,118391.4,4,4,3,11,Champions (핵심 VIP)
C614596428,394,412,1.0,342512.22,342512.22,4,4,4,12,Champions (핵심 VIP)
C614661022,401,405,1.0,480110.23,480110.23,4,4,4,12,Champions (핵심 VIP)
C614920240,404,402,1.0,180657.28,180657.28,4,4,3,11,Champions (핵심 VIP)
C614927686,355,451,1.0,336773.68,336773.68,4,4,4,12,Champions (핵심 VIP)
C615056064,399,407,1.0,129741.4,129741.4,4,4,3,11,Champions (핵심 VIP)
C615079388,275,531,1.0,322714.07,322714.07,3,4,4,11,Champions (핵심 VIP)
C615300959,259,547,1.0,227491.51,227491.51,3,4,4,11,Champions (핵심 VIP)
C615320052,321,485,1.0,258409.57,258409.57,3,4,4,11,Champions (핵심 VIP)
C615359066,393,413,1.0,118253.26,118253.26,4,4,3,11,Champions (핵심 VIP)
C615388514,324,482,1.0,517516.54,517516.54,3,4,4,11,Champions (핵심 VIP)
C615436862,544,262,1.0,218476.43,218476.43,4,4,4,12,Champions (핵심 VIP)
C615450869,377,429,1.0,144471.92,144471.92,4,4,3,11,Champions (핵심 VIP)
C615488879,283,523,1.0,440719.32,440719.32,3,4,4,11,Champions (핵심 VIP)
C615590317,371,435,1.0,117122.75,117122.75,4,4,3,11,Champions (핵심 VIP)
C615735284,256,550,1.0,222621.18,222621.18,3,4,4,11,Champions (핵심 VIP)
C615795149,590,216,1.0,143755.41,143755.41,4,4,3,11,Champions (핵심 VIP)
C615795464,325,481,1.0,460524.27,460524.27,3,4,4,11,Champions (핵심 VIP)
C616124185,375,431,1.0,189294.81,189294.81,4,4,3,11,Champions (핵심 VIP)
C616299978,305,501,1.0,2057330.26,2057330.26,3,4,4,11,Champions (핵심 VIP)
C61653530,254,552,1.0,548501.99,548501.99,3,4,4,11,Champions (핵심 VIP)
C616604365,394,412,1.0,55893.99,55893.99,4,4,3,11,Champions (핵심 VIP)
C61664461,260,546,4.0,1247856.0494085196,311964.0123521299,3,4,4,11,Champions (핵심 VIP)
C616744287,323,483,1.0,230898.92,230898.92,3,4,4,11,Champions (핵심 VIP)
C616750317,253,553,1.0,340281.09,340281.09,3,4,4,11,Champions (핵심 VIP)
C61708818,522,284,1.0,243305.15,243305.15,4,4,4,12,Champions (핵심 VIP)
C617154602,357,449,1.0,107371.16,107371.16,4,4,3,11,Champions (핵심 VIP)
C617519057,372,434,1.0,311243.89,311243.89,4,4,4,12,Champions (핵심 VIP)
C61786834,400,406,1.0,205632.42,205632.42,4,4,4,12,Champions (핵심 VIP)
C61788545,305,501,1.0,3258459.6,3258459.6,3,4,4,11,Champions (핵심 VIP)
C618181804,280,526,1.0,242751.24,242751.24,3,4,4,11,Champions (핵심 VIP)
C618219074,380,426,1.0,70514.91,70514.91,4,4,3,11,Champions (핵심 VIP)
C618282709,375,431,4.0,2157445.80556528,539361.45139132,4,4,4,12,Champions (핵심 VIP)
C618365908,332,474,1.0,4089316.49,4089316.49,3,4,4,11,Champions (핵심 VIP)
C618371686,360,446,1.0,320804.09,320804.09,4,4,4,12,Champions (핵심 VIP)
C618456876,383,423,1.0,136196.71,136196.71,4,4,3,11,Champions (핵심 VIP)
C61850825,282,524,1.0,771802.88,771802.88,3,4,4,11,Champions (핵심 VIP)
C618537315,397,409,1.0,240499.55,240499.55,4,4,4,12,Champions (핵심 VIP)
C61883393,446,360,4.0,88266.55030262779,22066.637575656947,4,4,3,11,Champions (핵심 VIP)
C618848655,372,434,1.0,61380.94,61380.94,4,4,3,11,Champions (핵심 VIP)
C619053632,376,430,1.0,985649.35,985649.35,4,4,4,12,Champions (핵심 VIP)
C619080969,357,449,5.0,57428.41521190497,11485.683042380993,4,4,3,11,Champions (핵심 VIP)
C619241293,280,526,1.0,283790.99,283790.99,3,4,4,11,Champions (핵심 VIP)
C619350162,405,401,1.0,135288.61,135288.61,4,4,3,11,Champions (핵심 VIP)
C619369313,353,453,1.0,341031.77,341031.77,4,4,4,12,Champions (핵심 VIP)
C619489063,308,498,1.0,205966.4,205966.4,3,4,4,11,Champions (핵심 VIP)
C619600536,356,450,1.0,259567.0,259567.0,4,4,4,12,Champions (핵심 VIP)
C619600622,690,116,1.0,59994.15,59994.15,4,4,3,11,Champions (핵심 VIP)
C619607011,371,435,1.0,395309.01,395309.01,4,4,4,12,Champions (핵심 VIP)
C619625981,302,504,1.0,580420.99,580420.99,3,4,4,11,Champions (핵심 VIP)
C61964566,608,198,1.0,363009.51,363009.51,4,4,4,12,Champions (핵심 VIP)
C619666469,327,479,1.0,341918.68,341918.68,3,4,4,11,Champions (핵심 VIP)
C619669789,332,474,1.0,342671.75,342671.75,3,4,4,11,Champions (핵심 VIP)
C619756743,306,500,5.0,529632.0705138788,105926.41410277577,3,4,4,11,Champions (핵심 VIP)
C619833358,401,405,1.0,156446.87,156446.87,4,4,3,11,Champions (핵심 VIP)
C619964487,281,525,1.0,370380.76,370380.76,3,4,4,11,Champions (핵심 VIP)
C619978522,332,474,1.0,307992.04,307992.04,3,4,4,11,Champions (핵심 VIP)
C620031072,302,504,1.0,387356.59,387356.59,3,4,4,11,Champions (핵심 VIP)
C620105872,375,431,1.0,277920.43,277920.43,4,4,4,12,Champions (핵심 VIP)
C620120002,474,332,1.0,311912.31,311912.31,4,4,4,12,Champions (핵심 VIP)
C620256432,325,481,1.0,231950.91,231950.91,3,4,4,11,Champions (핵심 VIP)
C620627229,681,125,1.0,280076.02,280076.02,4,4,4,12,Champions (핵심 VIP)
C620634039,360,446,1.0,1230945.58,1230945.58,4,4,4,12,Champions (핵심 VIP)
C620715102,355,451,1.0,55951.05,55951.05,4,4,3,11,Champions (핵심 VIP)
C620793820,375,431,1.0,387670.09,387670.09,4,4,4,12,Champions (핵심 VIP)
C620840558,370,436,1.0,330663.24,330663.24,4,4,4,12,Champions (핵심 VIP)
C620906640,397,409,1.0,66539.72,66539.72,4,4,3,11,Champions (핵심 VIP)
C620923331,393,413,1.0,112551.98,112551.98,4,4,3,11,Champions (핵심 VIP)
C620973619,376,430,1.0,229068.68,229068.68,4,4,4,12,Champions (핵심 VIP)
C621085075,402,404,4.0,50173.28412885409,12543.321032213522,4,4,3,11,Champions (핵심 VIP)
C621118954,281,525,1.0,958334.6,958334.6,3,4,4,11,Champions (핵심 VIP)
C621236147,330,476,5.0,290281.90676008014,58056.381352016026,3,4,4,11,Champions (핵심 VIP)
C62124065,757,49,5.0,1928866.6101895263,385773.3220379053,4,4,4,12,Champions (핵심 VIP)
C621458502,350,456,4.0,47890.99082505528,11972.74770626382,4,4,3,11,Champions (핵심 VIP)
C621599604,327,479,5.0,888429.0641565551,177685.81283131102,3,4,4,11,Champions (핵심 VIP)
C621644430,258,548,1.0,284084.44,284084.44,3,4,4,11,Champions (핵심 VIP)
C621683266,371,435,1.0,219870.56,219870.56,4,4,4,12,Champions (핵심 VIP)
C621751377,372,434,1.0,416863.5,416863.5,4,4,4,12,Champions (핵심 VIP)
C621751391,369,437,1.0,116003.88,116003.88,4,4,3,11,Champions (핵심 VIP)
