nameOrig,Recency,Frequency,MonetarySum,MonetaryAvg
C175411119,451,1.0,326233.9,326233.9
C1754119980,401,1.0,21255.43,21255.43
C175412840,482,1.0,25087.05,25087.05
C1754162811,436,1.0,9406.94,9406.94
C1754169743,412,5.0,1596892.2466484287,319378.44932968577
C175418943,653,1.0,65323.18,65323.18
C1754200150,554,1.0,123147.19,123147.19
C1754220581,407,1.0,18597.94,18597.94
C1754224414,401,1.0,860.33,860.33
C1754255392,520,1.0,69288.55,69288.55
C1754256526,790,0.0,0.0,0.0
C1754261853,570,1.0,81754.63,81754.63
C1754292982,620,1.0,390028.99,390028.99
C1754296663,792,0.0,0.0,0.0
C1754313050,622,1.0,93964.29,93964.29
C1754324965,595,1.0,1881.22,1881.22
C1754355279,454,1.0,1702.2,1702.2
C1754361650,286,1.0,15512.03,15512.03
C1754375444,672,1.0,490675.5,490675.5
C1754375838,578,1.0,612829.82,612829.82
C1754408639,453,1.0,137046.56,137046.56
C1754420054,430,1.0,18465.31,18465.31
C175443062,284,1.0,12378.73,12378.73
C1754463137,651,1.0,138098.56,138098.56
C1754493333,575,1.0,4636.76,4636.76
C1754533345,574,1.0,5630.04,5630.04
C1754566431,621,1.0,346142.03,346142.03
C1754586009,797,0.0,0.0,0.0
C1754602653,403,1.0,84050.96,84050.96
C175463553,212,3.0,275873.9111927792,91957.97039759306
C1754641733,475,1.0,72234.01,72234.01
C1754677787,358,5.0,112007.92124071787,22401.584248143576
C1754710257,644,1.0,8013.76,8013.76
C1754733622,769,0.0,0.0,0.0
C1754737829,501,1.0,67315.89,67315.89
C1754741517,499,1.0,9364.17,9364.17
C1754766079,319,1.0,302195.03,302195.03
C1754774074,531,1.0,68239.9,68239.9
C1754804232,527,1.0,237630.54,237630.54
C1754831821,524,1.0,407036.42,407036.42
C1754839096,532,1.0,273387.71,273387.71
C1754868878,769,0.0,0.0,0.0
C1754870124,452,1.0,98165.35,98165.35
C1754918812,665,1.0,79687.38,79687.38
C1755031306,407,1.0,92972.33,92972.33
C1755036846,284,1.0,2500704.93,2500704.93
C1755059500,670,1.0,12518.94,12518.94
C1755061881,646,1.0,28803.94,28803.94
C1755071469,452,1.0,5802.69,5802.69
C1755091981,435,1.0,224401.4,224401.4
C175510612,626,1.0,7218.8,7218.8
C1755132645,426,1.0,8443.24,8443.24
C1755136247,770,0.0,0.0,0.0
C1755191336,407,1.0,49383.75,49383.75
C1755242588,521,1.0,21338.16,21338.16
C1755259387,764,0.0,0.0,0.0
C1755279066,485,1.0,25674.35,25674.35
C1755326382,406,4.0,854097.4432538841,213524.36081347102
C1755349841,770,0.0,0.0,0.0
C1755362224,645,1.0,150698.96,150698.96
C1755391273,484,1.0,206187.47,206187.47
C1755430640,410,1.0,38321.69,38321.69
C1755435992,447,1.0,8267.35,8267.35
C175545466,619,1.0,138064.88,138064.88
C1755461724,622,1.0,61015.42,61015.42
C1755470400,645,1.0,106405.46,106405.46
C1755486511,629,1.0,233026.24,233026.24
C1755487875,770,0.0,0.0,0.0
C1755491463,598,1.0,230373.27,230373.27
C1755531707,555,1.0,7301.09,7301.09
C1755533579,495,1.0,3862250.64,3862250.64
C1755555458,403,1.0,1367.65,1367.65
C1755560549,480,1.0,13342.44,13342.44
C1755586697,456,1.0,11343.31,11343.31
C1755588144,495,1.0,237330.66,237330.66
C1755623697,557,1.0,62821.44,62821.44
C1755633004,618,1.0,203881.51,203881.51
C1755644674,546,1.0,2453.85,2453.85
C1755644711,421,1.0,4174.25,4174.25
C175566207,403,5.0,2235766.5566067602,447153.311321352
C175568220,674,1.0,208554.17,208554.17
C1755683034,670,1.0,566732.52,566732.52
C175569442,665,1.0,256263.05,256263.05
C1755711812,522,1.0,99236.27,99236.27
C1755737081,628,1.0,220261.8,220261.8
C1755750876,618,1.0,153859.36,153859.36
C1755756331,475,1.0,2184.24,2184.24
C1755764304,531,1.0,66524.73,66524.73
C1755777251,797,0.0,0.0,0.0
C1755781176,645,1.0,375727.65,375727.65
C1755837021,482,1.0,403642.87,403642.87
C1755864305,478,1.0,8158.83,8158.83
C1755868281,434,1.0,64215.09,64215.09
C1755908140,457,1.0,331368.38,331368.38
C1755908219,547,1.0,147680.81,147680.81
C1755924003,288,1.0,7202.64,7202.64
C1755947178,760,0.0,0.0,0.0
C1755966142,595,1.0,303876.08,303876.08
C1755979449,572,5.0,102235.34268186928,20447.068536373856
C1755991909,523,1.0,162227.02,162227.02
C1756005132,552,1.0,24606.6,24606.6
C1756006432,527,1.0,24173.2,24173.2
C1756043601,579,1.0,19884.39,19884.39
C1756058860,498,1.0,7822.02,7822.02
C1756082445,600,1.0,348354.49,348354.49
C1756113873,793,0.0,0.0,0.0
C1756212218,496,1.0,1981.09,1981.09
C1756229365,571,1.0,1761.49,1761.49
C1756255786,645,1.0,173786.26,173786.26
C175626165,407,1.0,38961.4,38961.4
C1756322185,530,1.0,48583.23,48583.23
C1756324361,670,1.0,404033.74,404033.74
C1756329590,401,1.0,112085.5,112085.5
C175636814,162,1.0,345777.87,345777.87
C1756391854,772,0.0,0.0,0.0
C1756410051,616,1.0,2376.39,2376.39
C1756414487,645,1.0,102008.8,102008.8
C1756437852,798,0.0,0.0,0.0
C1756451478,676,1.0,15605.34,15605.34
C1756477501,791,0.0,0.0,0.0
C1756530345,500,1.0,26163.53,26163.53
C1756533280,243,1.0,283793.28,283793.28
C1756549514,554,1.0,167316.81,167316.81
C1756552932,555,1.0,20638.29,20638.29
C175657680,449,1.0,3110.44,3110.44
C1756639805,649,1.0,11879.92,11879.92
C1756643011,458,1.0,138353.46,138353.46
C1756653808,667,1.0,3677.25,3677.25
C1756656997,430,1.0,460674.58,460674.58
C1756678704,628,1.0,5105.71,5105.71
C1756683094,548,1.0,88398.58,88398.58
C1756686750,425,1.0,28750.22,28750.22
C1756726394,627,1.0,221439.23,221439.23
C1756733347,427,1.0,10977.55,10977.55
C1756750903,426,1.0,313310.01,313310.01
C1756753929,523,1.0,8495.15,8495.15
C1756754031,790,0.0,0.0,0.0
C1756757329,549,1.0,9973.17,9973.17
C1756770656,508,1.0,268798.64,268798.64
C1756785852,412,1.0,95104.49,95104.49
C1756786298,592,1.0,95892.95,95892.95
C1756852103,644,1.0,3370.73,3370.73
C1756857648,458,1.0,7007.42,7007.42
C1756901373,671,1.0,223720.87,223720.87
C1756915527,524,1.0,9452.66,9452.66
C1756919721,456,1.0,422151.09,422151.09
C1756931535,575,1.0,91330.36,91330.36
C1756936722,665,1.0,51668.14,51668.14
C1756949322,214,3.0,75112.86694650968,25037.622315503224
C1757008975,577,1.0,740.84,740.84
C1757013693,377,1.0,62506.97,62506.97
C1757017090,459,1.0,211457.93,211457.93
C1757019239,793,0.0,0.0,0.0
C1757034384,505,1.0,162760.34,162760.34
C1757052884,649,1.0,328233.65,328233.65
C1757082171,461,1.0,238572.76,238572.76
C1757082593,570,1.0,2171.02,2171.02
C1757098366,581,1.0,15921.12,15921.12
C1757237205,454,1.0,160471.12,160471.12
C1757238045,648,1.0,7781.26,7781.26
C1757263872,460,1.0,188617.38,188617.38
C1757278257,793,0.0,0.0,0.0
C1757336429,450,1.0,128480.67,128480.67
C1757368561,794,0.0,0.0,0.0
C1757389801,400,1.0,23969.26,23969.26
C1757413238,474,5.0,1640248.418910553,328049.6837821106
C1757453476,675,1.0,13659.48,13659.48
C1757473566,628,1.0,1664514.69,1664514.69
C1757488073,617,1.0,278129.77,278129.77
C1757525221,579,1.0,18378.84,18378.84
C1757532407,604,1.0,206.61,206.61
C175753628,453,1.0,113115.69,113115.69
C1757551133,625,1.0,399856.98,399856.98
C1757557257,604,1.0,162975.95,162975.95
C1757565972,773,0.0,0.0,0.0
C1757608443,618,1.0,104660.77,104660.77
C1757642013,762,0.0,0.0,0.0
C1757658703,596,1.0,240543.97,240543.97
C1757675526,211,1.0,106901.18,106901.18
C1757681226,653,1.0,9925.3,9925.3
C1757682045,551,1.0,19725.72,19725.72
C1757699097,425,1.0,14001.89,14001.89
C1757730917,567,1.0,6462.09,6462.09
C1757740109,789,0.0,0.0,0.0
C175779250,673,1.0,207363.34,207363.34
C1757812803,412,1.0,91254.12,91254.12
C1757830942,671,1.0,371444.28,371444.28
C175787003,571,1.0,102775.16,102775.16
C17578890,549,1.0,8596.92,8596.92
C1757894051,761,0.0,0.0,0.0
C1757894668,773,0.0,0.0,0.0
C1757906309,792,0.0,0.0,0.0
C1757915132,798,0.0,0.0,0.0
C1757938220,478,1.0,34237.69,34237.69
C1758042997,448,1.0,14204.7,14204.7
C1758081860,504,1.0,415474.89,415474.89
C1758089013,596,1.0,155511.28,155511.28
C1758101638,557,1.0,1073047.21,1073047.21
C1758119007,647,1.0,455071.44,455071.44
C175815180,553,1.0,284259.96,284259.96
C1758169763,601,1.0,393561.89,393561.89
C1758176606,501,1.0,119695.39,119695.39
C1758215295,553,1.0,158773.32,158773.32
C1758221271,313,1.0,27793.66,27793.66
C1758239736,524,1.0,19618.0,19618.0
C1758266152,429,1.0,387130.72,387130.72
C175832442,507,1.0,307588.12,307588.12
C1758345916,676,1.0,15488.5,15488.5
C175840323,505,1.0,76470.84,76470.84
C1758407468,761,0.0,0.0,0.0
C1758413260,209,1.0,113266.23,113266.23
C1758462886,545,1.0,148525.5,148525.5
C1758471745,451,1.0,29942.43,29942.43
C1758496766,503,1.0,498673.49,498673.49
C175850609,406,1.0,19405.3,19405.3
C1758522834,502,1.0,262621.0,262621.0
C1758577396,555,1.0,4780.6,4780.6
C1758588193,428,4.0,23306.82541797308,5826.70635449327
C1758604709,546,1.0,133374.65,133374.65
C1758607846,412,1.0,280135.47,280135.47
C1758610182,556,1.0,30183.04,30183.04
C1758629297,475,1.0,96580.97,96580.97
C175866134,509,1.0,155503.88,155503.88
C1758671321,452,1.0,16761.7,16761.7
C17587215,527,1.0,384873.87,384873.87
C1758739709,520,1.0,11313.65,11313.65
C1758748031,618,1.0,6657.64,6657.64
C1758759325,258,1.0,101679.35,101679.35
C1758770444,768,0.0,0.0,0.0
C1758772507,404,1.0,852.88,852.88
C1758775932,335,1.0,1283.84,1283.84
C1758852196,626,1.0,457049.83,457049.83
C1758865110,506,1.0,2874360.74,2874360.74
C1758958387,452,1.0,4101.68,4101.68
C1758979520,549,1.0,265067.42,265067.42
C1758986416,788,0.0,0.0,0.0
C1758988552,474,1.0,110109.4,110109.4
C1759000094,555,1.0,651094.34,651094.34
C1759022021,506,1.0,18626.12,18626.12
C175904990,764,0.0,0.0,0.0
C1759081780,500,1.0,52710.73,52710.73
C1759087695,479,1.0,277564.39,277564.39
C175910298,210,1.0,5694.29,5694.29
C1759151024,571,1.0,80458.61,80458.61
C1759163305,404,1.0,7694.63,7694.63
C1759174427,785,0.0,0.0,0.0
C1759188062,505,1.0,15112.12,15112.12
C1759311385,210,1.0,91214.22,91214.22
C1759326517,761,0.0,0.0,0.0
C1759328869,546,1.0,2523.78,2523.78
C1759340037,602,1.0,2371.04,2371.04
C1759344326,404,1.0,13670.17,13670.17
C175935165,652,1.0,249766.05,249766.05
C1759357489,574,1.0,16425.59,16425.59
C1759369783,786,0.0,0.0,0.0
C1759376349,305,5.0,487047.8713746749,97409.57427493497
C175939973,551,1.0,1541.95,1541.95
C1759413634,645,1.0,17173.02,17173.02
C1759423826,256,1.0,11047.52,11047.52
C1759439470,575,1.0,54098.89,54098.89
C1759455340,567,1.0,1871.17,1871.17
C1759467428,663,1.0,4932.22,4932.22
C175947610,617,1.0,4530.14,4530.14
C1759493324,620,1.0,219584.49,219584.49
C1759495497,580,1.0,262361.03,262361.03
C1759511979,772,0.0,0.0,0.0
C1759528548,675,1.0,11028.27,11028.27
C1759550320,403,1.0,18040.98,18040.98
C1759580743,507,1.0,186304.61,186304.61
C1759582797,425,1.0,151862.38,151862.38
C1759585161,666,1.0,7881.14,7881.14
C1759594441,436,1.0,63490.86,63490.86
C175960475,760,0.0,0.0,0.0
C1759607991,595,1.0,13349.19,13349.19
C1759630906,522,1.0,90864.31,90864.31
C1759632488,650,1.0,325215.74,325215.74
C1759647292,791,0.0,0.0,0.0
C175968044,575,1.0,353224.51,353224.51
C1759717464,646,1.0,60910.09,60910.09
C1759718965,642,1.0,56334.94,56334.94
C1759720943,436,1.0,146923.84,146923.84
C1759732548,528,1.0,1483920.43,1483920.43
C1759748566,480,1.0,15317239.16,15317239.16
C1759750431,412,1.0,69822.39,69822.39
C1759792806,568,1.0,164.41,164.41
C1759816025,674,1.0,193863.99,193863.99
C1759818252,473,1.0,8674.25,8674.25
C1759832882,674,1.0,156861.91,156861.91
C1759839378,435,1.0,100960.36,100960.36
C175984756,666,1.0,129785.88,129785.88
C1759871938,552,1.0,551108.54,551108.54
C1759883462,360,3.0,203155.77646861016,67718.59215620339
C1759892437,504,1.0,421362.55,421362.55
C1759909534,484,1.0,3559.68,3559.68
C1759914896,762,0.0,0.0,0.0
C1759940686,456,1.0,170270.06,170270.06
C1759992896,460,1.0,4515.91,4515.91
C1759995575,765,0.0,0.0,0.0
C1760009189,477,1.0,25313.89,25313.89
C1760014748,405,1.0,112290.02,112290.02
C17600284,623,1.0,14081.39,14081.39
C1760040653,789,0.0,0.0,0.0
C1760088446,642,1.0,7380.48,7380.48
C1760096879,625,1.0,827940.34,827940.34
C1760106512,664,1.0,9963.68,9963.68
C1760125260,452,1.0,3300.45,3300.45
C1760151291,592,1.0,57620.05,57620.05
C1760162386,771,0.0,0.0,0.0
C1760197313,644,1.0,83265.31,83265.31
C1760213968,403,1.0,13517.6,13517.6
C1760230395,645,1.0,35813.9,35813.9
C1760239076,475,1.0,17321.66,17321.66
C176024028,649,1.0,184350.87,184350.87
C1760291409,798,0.0,0.0,0.0
C1760303288,649,1.0,41133.06,41133.06
C1760379941,524,1.0,172956.98,172956.98
C176038161,593,1.0,109666.19,109666.19
C1760416656,674,1.0,314696.69,314696.69
C1760426020,502,1.0,6407.99,6407.99
C1760456004,572,1.0,197479.75,197479.75
C1760472782,459,1.0,32692.18,32692.18
C176047678,422,1.0,240213.21,240213.21
C1760504313,314,1.0,49185.12,49185.12
C176051441,422,1.0,14744.84,14744.84
C1760558326,431,1.0,84258.16,84258.16
C1760559204,364,1.0,178873.91,178873.91
C1760640126,529,1.0,248486.62,248486.62
C1760665189,553,1.0,76753.69,76753.69
C1760691866,235,1.0,216486.71,216486.71
C1760756613,619,1.0,229048.97,229048.97
C1760787659,357,3.0,669918.3069192107,223306.10230640357
C1760813502,686,1.0,1263.62,1263.62
C1760903785,772,0.0,0.0,0.0
C1760909205,785,0.0,0.0,0.0
C1760968900,472,1.0,6768.54,6768.54
C1760974854,579,1.0,28354.17,28354.17
C1760992609,429,1.0,48544.04,48544.04
C1760996540,458,1.0,34926.43,34926.43
C1761002021,524,1.0,332845.02,332845.02
C1761010918,207,1.0,187336.08,187336.08
C176106172,284,1.0,126209.33,126209.33
C1761119995,598,1.0,5911.2,5911.2
C1761121000,600,1.0,1354.68,1354.68
C1761126371,773,0.0,0.0,0.0
C1761147884,624,1.0,205661.51,205661.51
C1761155479,642,1.0,87792.9,87792.9
C1761165252,571,1.0,127505.13,127505.13
C1761166825,434,1.0,87675.26,87675.26
C1761209007,765,0.0,0.0,0.0
C1761210666,434,1.0,343167.78,343167.78
C1761216414,571,1.0,177044.31,177044.31
C1761224755,555,1.0,462559.61,462559.61
C1761256635,797,0.0,0.0,0.0
C1761282575,786,0.0,0.0,0.0
C1761292872,619,1.0,88396.24,88396.24
C1761309138,408,1.0,7729.08,7729.08
C1761316820,292,1.0,291.98,291.98
C1761341692,550,1.0,319989.57,319989.57
C1761363044,577,1.0,14556.88,14556.88
C1761363816,644,1.0,260751.1,260751.1
C1761381911,665,1.0,274828.26,274828.26
C1761383525,459,1.0,52901.21,52901.21
C1761399546,677,1.0,303083.31,303083.31
C1761407892,605,1.0,5839.73,5839.73
C1761416101,549,1.0,117823.21,117823.21
C176142298,553,1.0,6299.06,6299.06
C176146640,264,1.0,381675.62,381675.62
C176150592,243,1.0,283528.0,283528.0
C1761571673,579,4.0,30001.627842412854,7500.4069606032135
C176161444,793,0.0,0.0,0.0
C1761625539,616,1.0,100013.93,100013.93
C1761627919,670,1.0,1350.11,1350.11
C1761653789,794,0.0,0.0,0.0
C1761657531,545,1.0,80578.52,80578.52
C176165938,713,1.0,82005.22,82005.22
C1761660088,591,1.0,1749569.58,1749569.58
C1761668528,674,1.0,374312.34,374312.34
C1761682960,547,1.0,34280.09,34280.09
C1761702628,648,1.0,5314.72,5314.72
C1761707417,600,1.0,161.0,161.0
C1761735797,425,4.0,147170.15523340806,36792.538808352016
C1761740785,476,1.0,49561.36,49561.36
C1761745123,517,1.0,380058.63,380058.63
C1761786379,645,1.0,13593.5,13593.5
C1761790165,430,1.0,64081.22,64081.22
C1761801141,767,0.0,0.0,0.0
C1761813689,699,2.0,132671.38139845966,66335.69069922983
C1761820934,547,1.0,81.41,81.41
C1761836824,550,1.0,367777.62,367777.62
C1761862170,411,1.0,20485.32,20485.32
C1761864020,787,0.0,0.0,0.0
C176187934,785,0.0,0.0,0.0
C1761882460,745,0.0,0.0,0.0
C1761889275,425,1.0,139990.44,139990.44
C1761947953,788,0.0,0.0,0.0
C1761950425,786,0.0,0.0,0.0
C1761955643,766,0.0,0.0,0.0
C1761984694,769,0.0,0.0,0.0
C1761999473,409,1.0,21116.24,21116.24
C1762000501,647,1.0,17186.62,17186.62
C1762010525,501,1.0,239403.27,239403.27
C1762015941,763,0.0,0.0,0.0
C1762025690,786,0.0,0.0,0.0
C176204470,645,1.0,96317.07,96317.07
C1762079109,786,0.0,0.0,0.0
C1762151294,505,1.0,66817.31,66817.31
C1762183910,569,1.0,198352.91,198352.91
C1762194517,548,1.0,9927.76,9927.76
C1762215843,675,1.0,19632.66,19632.66
C1762243458,483,1.0,10734.25,10734.25
C1762274028,451,1.0,546871.31,546871.31
C1762287373,796,0.0,0.0,0.0
C1762319638,484,1.0,1698459.4,1698459.4
C1762324849,665,1.0,158080.7,158080.7
C1762361424,427,1.0,66084.79,66084.79
C1762403804,230,1.0,449.53,449.53
C1762408492,594,1.0,2184.63,2184.63
C1762415710,481,1.0,10347.69,10347.69
C1762455216,553,1.0,39082.84,39082.84
C1762470935,427,1.0,341449.79,341449.79
C1762472422,400,1.0,42352.0,42352.0
C1762477462,401,1.0,1342.99,1342.99
C1762484962,791,0.0,0.0,0.0
C1762488364,591,1.0,182892.47,182892.47
C1762516376,433,1.0,12078.21,12078.21
C1762518144,675,1.0,414025.66,414025.66
C1762540024,578,1.0,1901.96,1901.96
C1762594006,788,0.0,0.0,0.0
C1762680791,597,1.0,279896.02,279896.02
C176270356,501,1.0,54316.01,54316.01
C1762709529,483,1.0,6829157.06,6829157.06
C1762713608,570,1.0,297489.25,297489.25
C1762728512,459,1.0,85799.09,85799.09
C1762768957,770,0.0,0.0,0.0
C1762778858,651,1.0,136187.54,136187.54
C1762790515,459,1.0,112689.24,112689.24
C1762807703,569,1.0,28217.8,28217.8
C1762810109,546,1.0,71021.39,71021.39
C1762813891,669,1.0,238030.96,238030.96
C1762815129,500,1.0,64629.02,64629.02
C1762815933,763,0.0,0.0,0.0
C1762819551,788,0.0,0.0,0.0
C1762859384,529,1.0,231902.73,231902.73
C1762874666,435,1.0,42578.79,42578.79
C176287909,446,1.0,158930.13,158930.13
C1762920809,644,1.0,2550.9,2550.9
C1762956145,461,1.0,141947.91,141947.91
C1762957439,555,1.0,18694.93,18694.93
C1762977208,765,0.0,0.0,0.0
C1762994324,431,1.0,289438.07,289438.07
C1762999432,762,0.0,0.0,0.0
C1763003680,507,1.0,10011.46,10011.46
C1763011594,451,1.0,131187.86,131187.86
C1763026529,433,1.0,10172.49,10172.49
C1763049048,651,1.0,100162.31,100162.31
C1763059070,403,1.0,33419.54,33419.54
C1763066976,580,1.0,18368.66,18368.66
C1763078233,530,1.0,7226.58,7226.58
C176310760,669,1.0,8427.87,8427.87
C1763125220,390,1.0,777.09,777.09
C1763133596,476,1.0,150632.85,150632.85
C1763165095,524,1.0,488803.9,488803.9
C1763186321,426,1.0,853503.44,853503.44
C1763241175,555,1.0,369426.52,369426.52
C1763275224,788,0.0,0.0,0.0
C1763343005,456,1.0,51271.08,51271.08
C1763358809,485,1.0,35757.55,35757.55
C1763371253,576,1.0,103952.29,103952.29
C1763382051,429,1.0,308587.86,308587.86
C1763412808,474,1.0,69071.67,69071.67
C1763421341,601,1.0,276930.26,276930.26
C1763509915,596,1.0,138995.58,138995.58
C1763554059,794,0.0,0.0,0.0
C1763554835,674,3.0,833680.5840872518,277893.5280290839
C1763557412,620,1.0,4267.14,4267.14
C1763578703,762,0.0,0.0,0.0
C1763665185,169,1.0,61328.87,61328.87
C176369163,281,1.0,293894.5,293894.5
C1763705628,676,1.0,20721.5,20721.5
C1763710197,401,1.0,180012.9,180012.9
C1763786197,479,1.0,52669.0,52669.0
C1763803253,426,1.0,201787.28,201787.28
C1763832661,427,1.0,141011.83,141011.83
C1763834884,548,1.0,248595.1,248595.1
C1763891227,627,1.0,35595.68,35595.68
C1763896916,189,1.0,29019.38,29019.38
C1763909163,618,1.0,135651.06,135651.06
C1763910570,502,1.0,20546.0,20546.0
C176393059,594,1.0,3819.71,3819.71
C1763955433,522,1.0,1723.63,1723.63
C1763961500,437,1.0,173358.36,173358.36
C1763968030,530,1.0,12840.55,12840.55
C1763969576,428,1.0,135920.09,135920.09
C1763996024,770,0.0,0.0,0.0
C1763998736,698,2.0,281906.7982578384,140953.3991289192
C1764006660,403,1.0,329443.07,329443.07
C1764030448,765,0.0,0.0,0.0
C1764036775,597,1.0,199172.72,199172.72
C176407201,502,1.0,10591.01,10591.01
C176407447,670,1.0,25221.29,25221.29
C1764100001,791,0.0,0.0,0.0
C176411222,644,1.0,84095.16,84095.16
C1764168359,435,1.0,166278.55,166278.55
C1764184805,768,0.0,0.0,0.0
C1764185807,451,1.0,2740.1,2740.1
C176420878,647,1.0,15778.98,15778.98
C1764224704,521,1.0,269.44,269.44
C1764230948,507,1.0,24634.82,24634.82
C1764238497,485,5.0,273105.9580036493,54621.191600729864
C1764267809,427,1.0,44349.44,44349.44
C1764271080,498,1.0,364788.27,364788.27
C1764336556,669,1.0,111253.44,111253.44
C1764352462,268,1.0,14254.25,14254.25
C1764377451,603,1.0,13532.89,13532.89
C1764392053,481,1.0,2753.05,2753.05
C1764424189,554,1.0,352782.54,352782.54
C1764426783,477,1.0,27224.38,27224.38
C1764455561,649,1.0,391289.31,391289.31
C1764507581,649,1.0,349030.02,349030.02
C1764526704,476,1.0,11871.23,11871.23
C176455436,508,1.0,484711.99,484711.99
C1764557437,652,1.0,3542.3,3542.3
C1764565739,454,1.0,28060.68,28060.68
C1764574071,663,1.0,239357.57,239357.57
C1764575684,524,1.0,3030.52,3030.52
C1764576739,210,1.0,282753.98,282753.98
C1764607516,674,1.0,559204.26,559204.26
C1764616840,523,1.0,135452.56,135452.56
C176467141,676,1.0,26764.57,26764.57
C1764707460,556,1.0,10402.71,10402.71
C1764722021,797,0.0,0.0,0.0
C1764727787,479,1.0,31864.29,31864.29
C1764729045,387,4.0,371882.2539822728,92970.5634955682
C1764752738,791,0.0,0.0,0.0
C1764753967,500,1.0,225358.37,225358.37
C1764761497,797,0.0,0.0,0.0
C1764766929,785,0.0,0.0,0.0
C1764767355,523,1.0,8275.68,8275.68
C176476936,478,1.0,114037.07,114037.07
C1764773012,596,1.0,12615.08,12615.08
C1764806511,133,1.0,1577.92,1577.92
C176480932,508,1.0,138656.98,138656.98
C1764834341,501,1.0,13363.05,13363.05
C1764838254,602,1.0,70173.46,70173.46
C1764865029,620,1.0,280331.94,280331.94
C1764914045,525,1.0,185167.61,185167.61
C1764956446,452,1.0,11506.73,11506.73
C176495944,530,1.0,6136.52,6136.52
C176502466,670,1.0,92208.94,92208.94
C1765032539,791,0.0,0.0,0.0
C1765078406,550,1.0,204275.96,204275.96
C1765113427,618,1.0,655.8,655.8
C176512584,793,0.0,0.0,0.0
C1765133633,790,0.0,0.0,0.0
C1765155069,789,0.0,0.0,0.0
C1765165496,768,0.0,0.0,0.0
C1765183135,483,1.0,17465.51,17465.51
C1765187251,266,1.0,128251.66,128251.66
C1765197954,478,1.0,15923.39,15923.39
C1765205344,553,1.0,218589.69,218589.69
C1765236047,453,1.0,17696.15,17696.15
C1765238755,554,1.0,208141.41,208141.41
C1765244013,501,1.0,19896.17,19896.17
C1765249377,597,1.0,7484.86,7484.86
C1765271467,666,1.0,19784.26,19784.26
C176527490,522,1.0,8319.13,8319.13
